unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
6234073,HP321725,2008-05-06 09:30:00+00:00,0000X S STATE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,42,32,06,1176391.0,1900194.0,2008,2018-02-28 15:56:25+00:00,41.881487914,-87.627755618,"(41.881487914, -87.627755618)"
3249257,HK273787,2004-03-31 11:30:00+00:00,0000X E MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1176686.0,1899939.0,2004,2018-02-28 15:56:25+00:00,41.880781519,-87.626680112,"(41.880781519, -87.626680112)"
3505382,HK581130,2004-08-25 17:15:00+00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177320.0,1899807.0,2004,2018-02-28 15:56:25+00:00,41.880404956,-87.624356147,"(41.880404956, -87.624356147)"
10097032,HY285546,2015-06-02 09:00:00+00:00,0000X E 9TH ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,123,1,2,32,06,1176856.0,1896212.0,2015,2018-02-10 15:50:01+00:00,41.870550571,-87.626168646,"(41.870550571, -87.626168646)"
4448854,HL746214,2005-11-20 12:54:00+00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177319.0,1899727.0,2005,2018-02-28 15:56:25+00:00,41.880185454,-87.624362245,"(41.880185454, -87.624362245)"
4465654,HL764051,2005-11-29 09:00:00+00:00,002XX S STATE ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,42,32,06,1176418.0,1899130.0,2005,2018-02-28 15:56:25+00:00,41.878567628,-87.627688599,"(41.878567628, -87.627688599)"
11932624,JC560454,2019-12-15 11:00:00+00:00,006XX S WABASH AVE,0890,THEFT,FROM BUILDING,WAREHOUSE,False,False,123,1,42,32,06,1176895.0,1897468.0,2019,2019-12-28 15:39:47+00:00,41.873996228,-87.625987467,"(41.873996228, -87.625987467)"
12031778,JD210870,2020-04-17 05:00:00+00:00,011XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,123,1,4,32,06,1177417.0,1895669.0,2020,2020-04-24 15:40:45+00:00,41.869047845,-87.624125523,"(41.869047845, -87.624125523)"
7481566,HS283755,2010-04-30 08:40:00+00:00,0000X S STATE ST,0890,THEFT,FROM BUILDING,OTHER,False,False,123,1,42,32,06,1176389.0,1900263.0,2010,2018-02-10 15:50:01+00:00,41.881677299,-87.627760879,"(41.881677299, -87.627760879)"
7637331,HS441428,2010-07-30 17:00:00+00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,42,32,06,1177321.0,1899793.0,2010,2018-02-10 15:50:01+00:00,41.880366516,-87.6243529,"(41.880366516, -87.6243529)"
9323751,HW467315,2013-09-25 13:00:00+00:00,008XX S STATE ST,0890,THEFT,FROM BUILDING,OTHER,False,False,123,1,2,32,06,1176487.0,1896508.0,2013,2018-02-10 15:50:01+00:00,41.871371147,-87.627514417,"(41.871371147, -87.627514417)"
2737446,HJ373900,2003-05-19 13:00:00+00:00,002XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,123,1,42,32,06,1177327.0,1899357.0,2003,2018-02-28 15:56:25+00:00,41.879169972,-87.624344094,"(41.879169972, -87.624344094)"
5680825,HN490057,2007-07-22 19:30:00+00:00,0000X W MONROE ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,True,False,123,1,42,32,06,1176172.0,1899918.0,2007,2018-02-10 15:50:01+00:00,41.880735492,-87.628568091,"(41.880735492, -87.628568091)"
10865189,JA171499,2017-02-26 11:30:00+00:00,005XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176446.0,1897964.0,2017,2018-02-10 15:50:01+00:00,41.875367424,-87.627620993,"(41.875367424, -87.627620993)"
10855865,JA160814,2017-02-14 11:10:00+00:00,008XX S PLYMOUTH CT,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,123,1,2,32,06,1176194.0,1896270.0,2017,2018-02-10 15:50:01+00:00,41.870724666,-87.628597294,"(41.870724666, -87.628597294)"
10838248,JA140468,2017-02-02 09:00:00+00:00,005XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176446.0,1897964.0,2017,2017-02-14 15:49:42+00:00,41.875367424,-87.627620993,"(41.875367424, -87.627620993)"
6562975,HP636720,2008-10-19 14:30:00+00:00,003XX S STATE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,123,1,2,32,06,1176427.0,1898804.0,2008,2018-02-28 15:56:25+00:00,41.877672862,-87.627665395,"(41.877672862, -87.627665395)"
6808841,HR218590,2009-03-16 13:00:00+00:00,001XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1176831.0,1899724.0,2009,2018-02-10 15:50:01+00:00,41.88018827,-87.626154195,"(41.88018827, -87.626154195)"
10367329,HZ103409,2016-01-04 05:00:00+00:00,006XX S CLARK ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1175622.0,1897480.0,2016,2018-02-10 15:50:01+00:00,41.874057849,-87.630660914,"(41.874057849, -87.630660914)"
10475536,HZ214859,2016-04-05 15:15:00+00:00,005XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176446.0,1897964.0,2016,2018-02-10 15:50:01+00:00,41.875367424,-87.627620993,"(41.875367424, -87.627620993)"
3448102,HK515864,2004-07-25 15:30:00+00:00,0000X S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1176813.0,1900296.0,2004,2018-02-28 15:56:25+00:00,41.881758277,-87.626202983,"(41.881758277, -87.626202983)"
3646860,HK742743,2004-11-10 14:30:00+00:00,0000X S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1176813.0,1900281.0,2004,2018-02-28 15:56:25+00:00,41.881717116,-87.626203436,"(41.881717116, -87.626203436)"
12938821,JG100628,2023-01-01 02:00:00+00:00,005XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,123,1,42,32,06,1177364.0,1897937.0,2023,2023-08-19 15:40:26+00:00,41.875272573,-87.624251314,"(41.875272573, -87.624251314)"
2348237,HH645315,2002-09-13 14:15:00+00:00,0000X E ADAMS ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1176645.0,1899472.0,2002,2018-02-10 15:50:01+00:00,41.879500971,-87.626844775,"(41.879500971, -87.626844775)"
7487962,HS291406,2010-05-04 19:00:00+00:00,002XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177328.0,1899324.0,2010,2018-02-10 15:50:01+00:00,41.879079395,-87.624341423,"(41.879079395, -87.624341423)"
5734268,HN534391,2007-08-12 12:00:00+00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,True,False,123,1,42,32,06,1177321.0,1899793.0,2007,2018-02-28 15:56:25+00:00,41.880366516,-87.6243529,"(41.880366516, -87.6243529)"
4806854,HM412169,2006-06-13 19:05:48+00:00,001XX S WABASH AVE,0890,THEFT,FROM BUILDING,DRUG STORE,False,False,123,1,42,32,06,1176828.0,1899818.0,2006,2018-02-10 15:50:01+00:00,41.880446279,-87.626162366,"(41.880446279, -87.626162366)"
4888895,HM503715,2006-07-27 18:00:00+00:00,003XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1177339.0,1898916.0,2006,2018-02-28 15:56:25+00:00,41.877959571,-87.624313409,"(41.877959571, -87.624313409)"
9622929,HX272926,2014-05-23 08:00:00+00:00,008XX S STATE ST,0890,THEFT,FROM BUILDING,OTHER,False,False,123,1,2,32,06,1176487.0,1896508.0,2014,2018-02-10 15:50:01+00:00,41.871371147,-87.627514417,"(41.871371147, -87.627514417)"
3155330,HK152103,2003-10-10 17:00:00+00:00,002XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,42,32,06,1177328.0,1899324.0,2003,2018-02-10 15:50:01+00:00,41.879079395,-87.624341423,"(41.879079395, -87.624341423)"
11097136,JA443599,2017-09-23 12:30:00+00:00,005XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176446.0,1897931.0,2017,2018-02-10 15:50:01+00:00,41.87527687,-87.627621989,"(41.87527687, -87.627621989)"
11158414,JA523885,2017-11-24 17:00:00+00:00,0000X E 8TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176857.0,1896680.0,2017,2018-02-10 15:50:01+00:00,41.871834768,-87.62615082,"(41.871834768, -87.62615082)"
8607547,HV281150,2012-05-01 09:30:00+00:00,007XX S WABASH AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,2,32,06,1176907.0,1897019.0,2012,2016-02-04 06:33:39+00:00,41.872763874,-87.625956995,"(41.872763874, -87.625956995)"
10420110,HZ158142,2016-02-19 20:40:00+00:00,008XX S WABASH AVE,0890,THEFT,FROM BUILDING,VEHICLE NON-COMMERCIAL,False,False,123,1,2,32,06,1176919.0,1896523.0,2016,2018-02-10 15:50:01+00:00,41.871402549,-87.625927945,"(41.871402549, -87.625927945)"
10806609,JA105621,2017-01-05 18:30:00+00:00,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,123,1,2,32,06,1176487.0,1896508.0,2017,2017-02-14 15:49:42+00:00,41.871371147,-87.627514417,"(41.871371147, -87.627514417)"
3826638,HL198052,2005-02-19 01:00:00+00:00,0000X S WABASH AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,123,1,42,32,06,1176813.0,1900276.0,2005,2018-02-28 15:56:25+00:00,41.881703396,-87.626203588,"(41.881703396, -87.626203588)"
5931941,HN731629,2007-11-28 14:00:00+00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177320.0,1899807.0,2007,2018-02-28 15:56:25+00:00,41.880404956,-87.624356147,"(41.880404956, -87.624356147)"
5973693,HN769131,2007-12-20 12:50:00+00:00,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176528.0,1899005.0,2007,2018-02-28 15:56:25+00:00,41.878222138,-87.627288482,"(41.878222138, -87.627288482)"
5971573,HN767503,2007-12-19 14:00:00+00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177321.0,1899793.0,2007,2018-02-10 15:50:01+00:00,41.880366516,-87.6243529,"(41.880366516, -87.6243529)"
12494912,JE388723,2021-09-25 08:00:00+00:00,010XX S WABASH AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,123,1,4,32,06,1176935.0,1895893.0,2021,2021-10-02 15:40:43+00:00,41.869673429,-87.625888266,"(41.869673429, -87.625888266)"
7719119,HS525438,2010-09-20 18:15:00+00:00,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,False,False,123,1,2,32,06,1176528.0,1899005.0,2010,2018-02-10 15:50:01+00:00,41.878222138,-87.627288482,"(41.878222138, -87.627288482)"
7827510,HS638960,2010-11-10 12:45:00+00:00,0000X E MONROE ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,123,1,42,32,06,1176591.0,1899936.0,2010,2016-02-04 06:33:39+00:00,41.880775433,-87.627029031,"(41.880775433, -87.627029031)"
7777619,HS585401,2010-10-25 13:40:00+00:00,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,LIBRARY,False,False,123,1,2,32,06,1176528.0,1899005.0,2010,2016-02-04 06:33:39+00:00,41.878222138,-87.627288482,"(41.878222138, -87.627288482)"
7692416,HS499103,2010-09-04 14:00:00+00:00,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,OTHER,False,False,123,1,2,32,06,1176528.0,1899005.0,2010,2018-02-10 15:50:01+00:00,41.878222138,-87.627288482,"(41.878222138, -87.627288482)"
2347699,HH648356,2002-09-14 18:30:00+00:00,002XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177328.0,1899333.0,2002,2018-02-28 15:56:25+00:00,41.879104092,-87.62434115,"(41.879104092, -87.62434115)"
6279743,HP369165,2008-06-01 14:00:00+00:00,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176977.0,1899021.0,2008,2018-02-28 15:56:25+00:00,41.878255896,-87.625639391,"(41.878255896, -87.625639391)"
9837163,HX486595,2014-10-28 19:30:00+00:00,005XX S STATE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,123,1,2,32,06,1176446.0,1897944.0,2014,2018-02-10 15:50:01+00:00,41.875312543,-87.627621596,"(41.875312543, -87.627621596)"
3095672,HJ824568,2003-12-17 17:00:00+00:00,0000X E ADAMS ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1176970.0,1899487.0,2003,2018-02-28 15:56:25+00:00,41.879534784,-87.625650985,"(41.879534784, -87.625650985)"
3093298,HJ821162,2003-12-16 13:30:00+00:00,002XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177328.0,1899324.0,2003,2018-02-28 15:56:25+00:00,41.879079395,-87.624341423,"(41.879079395, -87.624341423)"
3290605,HK322063,2004-04-24 13:00:00+00:00,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1176659.0,1899008.0,2004,2018-02-28 15:56:25+00:00,41.878227412,-87.626807395,"(41.878227412, -87.626807395)"
11275902,JB211619,2018-04-03 11:45:00+00:00,0000X E ROOSEVELT RD,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,123,1,2,32,06,1176859.0,1895074.0,2018,2018-05-04 15:51:04+00:00,41.867427761,-87.626192049,"(41.867427761, -87.626192049)"
11441114,JB428626,2018-09-09 14:30:00+00:00,008XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176918.0,1896566.0,2018,2018-09-16 16:05:04+00:00,41.871520566,-87.625930316,"(41.871520566, -87.625930316)"
8893939,HV568233,2012-11-15 08:00:00+00:00,008XX S WABASH AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,123,1,2,32,06,1176919.0,1896527.0,2012,2018-02-10 15:50:01+00:00,41.871413525,-87.625927824,"(41.871413525, -87.625927824)"
6856018,HR261184,2009-04-02 14:25:00+00:00,001XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177319.0,1899845.0,2009,2018-02-28 15:56:25+00:00,41.880509252,-87.624358666,"(41.880509252, -87.624358666)"
10676121,HZ428583,2016-09-10 00:00:00+00:00,007XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,123,1,2,32,06,1177389.0,1897003.0,2016,2018-02-10 15:50:01+00:00,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
10692637,HZ447180,2016-09-23 23:30:00+00:00,011XX S WABASH AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",False,False,123,1,2,32,06,1176945.0,1895565.0,2016,2018-02-10 15:50:01+00:00,41.868773151,-87.625861478,"(41.868773151, -87.625861478)"
2674341,HJ291680,2003-04-10 12:00:00+00:00,003XX S STATE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1176427.0,1898800.0,2003,2018-02-28 15:56:25+00:00,41.877661886,-87.627665516,"(41.877661886, -87.627665516)"
8852501,HV525600,2012-10-19 14:30:00+00:00,006XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,2,32,06,1177377.0,1897431.0,2012,2018-02-10 15:50:01+00:00,41.873883785,-87.624218932,"(41.873883785, -87.624218932)"
13203325,JG413897,2023-08-15 13:50:00+00:00,010XX S STATE ST,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,123,1,4,32,06,1176502.0,1895903.0,2023,2023-09-09 15:41:32+00:00,41.869710651,-87.627477612,"(41.869710651, -87.627477612)"
13528367,JH345420,2024-07-03 18:00:00+00:00,005XX S PLYMOUTH CT,0890,THEFT,FROM BUILDING,APARTMENT,False,False,123,1,4,32,06,1176154.0,1897898.0,2024,2025-05-17 15:40:52+00:00,41.875192899,-87.62869508,"(41.875192899, -87.62869508)"
2694965,HJ318609,2003-04-23 13:00:00+00:00,0000X E MONROE ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1,42,32,06,1177003.0,1899949.0,2003,2018-02-28 15:56:25+00:00,41.880801792,-87.625515824,"(41.880801792, -87.625515824)"
11474748,JB473172,2018-10-12 10:15:00+00:00,011XX S WABASH AVE,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,False,False,123,1,4,32,06,1176945.0,1895565.0,2018,2018-10-25 16:10:05+00:00,41.868773151,-87.625861478,"(41.868773151, -87.625861478)"
11774056,JC368438,2019-07-28 00:45:00+00:00,008XX S WABASH AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,123,1,4,32,06,1176920.0,1896499.0,2019,2019-08-04 15:44:06+00:00,41.871336669,-87.625925,"(41.871336669, -87.625925)"
14007032,JJ462168,2025-10-22 21:00:00+00:00,007XX S MICHIGAN AVE,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,123,1,4,32,06,1177389.0,1897003.0,2025,2025-11-02 15:41:09+00:00,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
14010190,JJ466642,2025-10-26 15:00:00+00:00,008XX S WELLS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,34,32,07,1174841.0,1896545.0,2025,2025-11-03 15:43:42+00:00,41.871509658,-87.63355634,"(41.871509658, -87.63355634)"
12754816,JF309985,2022-07-08 13:20:00+00:00,0000X E 8TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,False,False,123,1,4,32,07,1176533.0,1896669.0,2022,2023-01-03 15:40:27+00:00,41.871811902,-87.627340674,"(41.871811902, -87.627340674)"
13371765,JH155920,2024-02-16 14:00:00+00:00,002XX W HARRISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,34,32,07,1174673.0,1897628.0,2024,2024-12-21 15:40:46+00:00,41.874485237,-87.634140739,"(41.874485237, -87.634140739)"
10878879,JA187980,2017-03-15 05:30:00+00:00,006XX S DEARBORN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,123,1,2,32,07,1176017.0,1897553.0,2017,2018-02-10 15:50:01+00:00,41.874249283,-87.629208475,"(41.874249283, -87.629208475)"
12589791,JF109816,2022-01-11 17:26:00+00:00,011XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,4,32,07,1177427.0,1895245.0,2022,2023-01-03 15:40:27+00:00,41.867884137,-87.624101672,"(41.867884137, -87.624101672)"
12939481,JG101323,2023-01-02 03:15:00+00:00,005XX S FINANCIAL PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4,32,07,1174962.0,1897904.0,2023,2023-08-19 15:40:26+00:00,41.875236133,-87.633071401,"(41.875236133, -87.633071401)"
13105817,JG299595,2023-05-05 12:00:00+00:00,007XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4,32,07,1176907.0,1897000.0,2023,2023-08-19 15:40:26+00:00,41.872711737,-87.62595757,"(41.872711737, -87.62595757)"
11320613,JB270865,2018-05-20 04:30:00+00:00,007XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,2,32,07,1177389.0,1897003.0,2018,2018-05-27 15:50:44+00:00,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
8973802,HW121010,2013-01-17 09:00:00+00:00,006XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,2,32,07,1176895.0,1897458.0,2013,2018-02-10 15:50:01+00:00,41.873968788,-87.625987769,"(41.873968788, -87.625987769)"
13115021,JG310505,2023-06-21 06:00:00+00:00,0000X E 9TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,4,32,07,1177119.0,1896222.0,2023,2023-08-19 15:40:26+00:00,41.870572062,-87.625202794,"(41.870572062, -87.625202794)"
13158202,JG362127,2023-07-30 05:22:00+00:00,0000X E HARRISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4,32,07,1177081.0,1897625.0,2023,2023-08-19 15:40:26+00:00,41.874422837,-87.625299815,"(41.874422837, -87.625299815)"
13583926,JH412297,2024-09-02 10:30:00+00:00,011XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,4,32,07,1176950.0,1895435.0,2024,2025-05-17 15:40:52+00:00,41.868416309,-87.625847056,"(41.868416309, -87.625847056)"
13607971,JH441166,2024-09-22 18:00:00+00:00,011XX S PLYMOUTH CT,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,123,1,4,32,07,1176211.0,1895628.0,2024,2025-05-17 15:40:52+00:00,41.868962595,-87.628554233,"(41.868962595, -87.628554233)"
11551565,JB573152,2018-12-30 21:20:00+00:00,005XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,123,1,4,32,07,1176447.0,1897923.0,2018,2019-01-10 15:16:50+00:00,41.875254895,-87.627618559,"(41.875254895, -87.627618559)"
13814576,JJ228712,2025-04-22 23:00:00+00:00,0000X E 9TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4,32,07,1177119.0,1896222.0,2025,2025-11-02 15:41:09+00:00,41.870572062,-87.625202794,"(41.870572062, -87.625202794)"
10133598,HY322219,2015-06-27 09:00:00+00:00,011XX S DELANO CT E,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",PARKING LOT/GARAGE(NON.RESID.),False,False,123,1,2,32,07,1175196.0,1895332.0,2015,2018-02-10 15:50:01+00:00,41.868173158,-87.63228938,"(41.868173158, -87.63228938)"
12433268,JE313462,2021-07-24 18:00:00+00:00,001XX W POLK ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,123,1,4,32,07,1175455.0,1896796.0,2021,2021-07-31 15:40:17+00:00,41.87218466,-87.631294594,"(41.87218466, -87.631294594)"
9285371,HW429638,2013-08-29 18:55:00+00:00,009XX S WABASH AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,False,False,123,1,2,32,07,1176930.0,1896134.0,2013,2018-02-10 15:50:01+00:00,41.870334861,-87.625899331,"(41.870334861, -87.625899331)"
5036636,HM644751,2006-10-06 16:00:00+00:00,0000X W MONROE ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",ALLEY,False,False,123,1,42,32,07,1176172.0,1899918.0,2006,2018-02-10 15:50:01+00:00,41.880735492,-87.628568091,"(41.880735492, -87.628568091)"
13911053,JJ346544,2025-07-24 01:15:00+00:00,007XX S FINANCIAL PL,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,123,1,34,32,07,1175103.0,1897058.0,2025,2025-11-02 15:41:09+00:00,41.872911498,-87.63257907,"(41.872911498, -87.63257907)"
12936620,JF527191,2022-12-29 22:30:00+00:00,010XX S STATE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4,32,07,1176502.0,1895903.0,2022,2023-01-05 15:42:58+00:00,41.869710651,-87.627477612,"(41.869710651, -87.627477612)"
13090947,JG281704,2023-05-31 00:28:00+00:00,009XX S CLARK ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE - GARAGE,False,False,123,1,34,32,07,1175663.0,1896131.0,2023,2023-08-19 15:40:26+00:00,41.870355187,-87.630550934,"(41.870355187, -87.630550934)"
5333487,HN191653,2006-12-15 09:00:00+00:00,0000X E ADAMS ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,123,1,42,32,11,1176988.0,1899487.0,2006,2018-02-10 15:50:01+00:00,41.879534377,-87.625584892,"(41.879534377, -87.625584892)"
2009642,HH214284,2001-03-23 12:00:00+00:00,0000X S WABASH AV,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,,,11,1176850.0,1900355.0,2001,2015-08-17 15:03:40+00:00,41.881919339,-87.626065336,"(41.881919339, -87.626065336)"
1405672,G121726,2001-01-24 10:00:00+00:00,002XX S WABASH AV,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,,,11,1176806.0,1899306.0,2001,2015-08-17 15:03:40+00:00,41.879041819,-87.626258636,"(41.879041819, -87.626258636)"
2682252,HJ302448,2003-03-13 10:00:00+00:00,001XX S MICHIGAN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,MEDICAL/DENTAL OFFICE,False,False,123,1,42,32,11,1177321.0,1899793.0,2003,2018-02-28 15:56:25+00:00,41.880366516,-87.6243529,"(41.880366516, -87.6243529)"
11528592,JB544170,2018-11-20 09:00:00+00:00,011XX S DELANO CT W,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,False,False,123,1,25,32,11,1175106.0,1895291.0,2018,2018-12-12 16:09:45+00:00,41.868062668,-87.632621013,"(41.868062668, -87.632621013)"
13713696,JJ106811,2025-01-02 11:00:00+00:00,001XX W POLK ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,False,123,1,34,32,11,1174998.0,1896784.0,2025,2025-11-02 15:41:09+00:00,41.872161976,-87.632972778,"(41.872161976, -87.632972778)"
11720709,JC303797,2019-06-12 14:43:00+00:00,0000X E 11TH ST,1120,DECEPTIVE PRACTICE,FORGERY,HOTEL/MOTEL,True,False,123,1,4,32,10,1177126.0,1895753.0,2019,2019-06-30 15:41:21+00:00,41.869284939,-87.625191299,"(41.869284939, -87.625191299)"
2792127,HJ439993,2003-05-12 13:09:00+00:00,002XX S DEARBORN ST,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,False,False,123,1,42,32,10,1175967.0,1899285.0,2003,2018-02-28 15:56:25+00:00,41.87900312,-87.629339891,"(41.87900312, -87.629339891)"
